"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"COALINDIA","EQ","12-Jun-2017","        261.50","        261.95","        262.50","        260.10","        260.30","        260.30","        260.98","    1675846","           437355844.15","      26120"
"COALINDIA","EQ","13-Jun-2017","        260.30","        260.00","        260.40","        258.50","        259.10","        259.05","        259.11","    1732288","           448844544.55","      19262"
"COALINDIA","EQ","14-Jun-2017","        259.05","        259.50","        259.75","        256.10","        256.85","        257.05","        257.41","    1887257","           485806756.10","      45305"
"COALINDIA","EQ","15-Jun-2017","        257.05","        256.80","        256.95","        253.00","        254.50","        254.20","        253.94","    3324587","           844229208.70","      56922"
"COALINDIA","EQ","16-Jun-2017","        254.20","        254.90","        257.20","        253.95","        255.05","        255.70","        255.81","    3283821","           840046828.70","      57310"
"COALINDIA","EQ","19-Jun-2017","        255.70","        256.25","        256.95","        251.50","        254.10","        253.95","        253.36","    2412135","           611145311.70","      61582"
"COALINDIA","EQ","20-Jun-2017","        253.95","        254.45","        255.00","        253.00","        253.85","        253.55","        253.77","    1052345","           267053838.95","      17934"
"COALINDIA","EQ","21-Jun-2017","        253.55","        253.70","        253.75","        250.10","        250.50","        250.45","        251.29","    3289233","           826556952.60","      55995"
"COALINDIA","EQ","22-Jun-2017","        250.45","        250.50","        251.65","        245.20","        245.40","        245.70","        247.69","    3230390","           800121375.25","      41379"
"COALINDIA","EQ","23-Jun-2017","        245.70","        245.70","        247.80","        243.10","        245.20","        244.90","        245.59","    3623117","           889802428.85","      49487"
"COALINDIA","EQ","27-Jun-2017","        244.90","        245.10","        246.60","        244.00","        244.35","        244.35","        245.08","    2074212","           508354028.85","      29565"
"COALINDIA","EQ","28-Jun-2017","        244.35","        246.00","        247.20","        244.55","        246.00","        245.75","        245.78","    3526585","           866748551.75","      30476"
"COALINDIA","EQ","29-Jun-2017","        245.75","        246.80","        247.80","        244.60","        245.05","        245.15","        246.36","    2498353","           615494947.60","      43992"
"COALINDIA","EQ","30-Jun-2017","        245.15","        244.70","        245.90","        243.50","        244.50","        244.25","        244.57","    2375289","           580924898.25","      31348"
"COALINDIA","EQ","03-Jul-2017","        244.25","        245.35","        249.50","        242.60","        249.00","        248.85","        246.86","    2347837","           579591297.45","      25620"
"COALINDIA","EQ","04-Jul-2017","        248.85","        250.50","        250.50","        246.20","        247.00","        246.75","        248.13","    1760337","           436790676.10","      17713"
"COALINDIA","EQ","05-Jul-2017","        246.75","        248.80","        249.00","        246.25","        247.30","        247.50","        247.19","    1260907","           311678810.80","      16968"
"COALINDIA","EQ","06-Jul-2017","        247.50","        247.50","        252.80","        247.10","        251.50","        251.45","        250.78","    2797532","           701576668.95","      44050"
"COALINDIA","EQ","07-Jul-2017","        251.45","        250.05","        252.95","        250.05","        250.55","        251.10","        251.46","    1762982","           443322238.90","      22951"
"COALINDIA","EQ","10-Jul-2017","        251.10","        255.00","        259.35","        251.50","        258.30","        258.80","        257.78","     719435","           185459195.55","       7497"
